,mean_loss,std_loss,min_loss,max_loss,count,cv
3OEU_2,0.6246158560117085,0.02875105149813607,0.5707203149795532,0.7164915800094604,30,0.04602997381737477
1Z92_B,0.6185909529527028,0.03163871111301575,0.5567765235900879,0.7164915800094604,30,0.0511464174540471
1UAC_Y,0.6346239686012268,0.03416505106994559,0.5803764462471008,0.7127095460891724,30,0.05383510986080261
3BL4_B,0.6229080498218537,0.03428445811372471,0.5819610953330994,0.7263030409812927,30,0.0550393563280002
3KG9_B,0.6092212478319804,0.03065426189128679,0.5691720843315125,0.7127095460891724,30,0.05031712534711372
2OS9_B,0.6260486980279286,0.030029868651264086,0.5788987874984741,0.7127095460891724,30,0.04796730469348317
3B4Y_B,0.6174573282400767,0.035441145006233854,0.5626878142356873,0.7199755907058716,30,0.05739853328366977
3RTY_G,0.6152872602144878,0.032500400412645424,0.564937949180603,0.7199755907058716,30,0.05282150714662263
3KIN_C,0.5995928009351095,0.03216147951050128,0.5547247529029846,0.7199755907058716,30,0.05363886867944889
2NY1_A,0.6302967270215353,0.02551175087915289,0.5995357036590576,0.7199755907058716,30,0.04047577876488201
4IOP_A,0.6240316390991211,0.02982118580453134,0.5572362542152405,0.7236329317092896,30,0.04778793884166272
3GZE_C,0.6227704187234243,0.032166387916747134,0.5772101283073425,0.7236329317092896,30,0.05165047495782294
2RA3_A,0.6231292307376861,0.030461294302681196,0.5845499634742737,0.7236329317092896,30,0.048884393156488355
4EXP_A,0.6331743896007538,0.03927913665281512,0.5828086733818054,0.7300636768341064,30,0.06203525805518202
3W8H_A,0.6081521530946096,0.031220675347696136,0.5667511820793152,0.7066807150840759,30,0.05133694781614819
1SOJ_J,0.6501963615417481,0.03917353304436227,0.5810182690620422,0.7564904689788818,30,0.06024877308060266
2XWQ_D,0.6067489047845205,0.028530350364983224,0.5673926472663879,0.7066807150840759,30,0.04702167591899557
2FS5_B,0.6481963892777761,0.03657306553081471,0.5831019282341003,0.709209680557251,30,0.05642281588696386
1JJO_D,0.6108480433622996,0.03461575214363516,0.5631605386734009,0.7183129191398621,30,0.05666835233374765
1UAN_A,0.619966572523117,0.03092608090841199,0.5809114575386047,0.7183129191398621,30,0.04988346513998355
1Y8T_C,0.6237220585346221,0.03133250253731073,0.5734304189682007,0.7183129191398621,30,0.05023471930898768
1B35_C,0.6416871013312504,0.026298675121315555,0.6016390323638916,0.7183129191398621,29,0.04098364306646661
2P42_A,0.6310429433981578,0.03641678040363998,0.5735074281692505,0.7224863767623901,30,0.057708878269894126
1HF2_C,0.6237820446491241,0.036023612356868046,0.5670797824859619,0.7262966632843018,30,0.05775031946796615
1FBV_A,0.6170208752155304,0.03584430770753044,0.5604227185249329,0.7224863767623901,30,0.05809253648834772
2QJW_A,0.6321383456389109,0.036359527895772195,0.5664771795272827,0.7224863767623901,30,0.05751830773534727
3CEA_D,0.6107785165309906,0.026461354754648107,0.5789682865142822,0.7128440141677856,30,0.04332397757691183
4AQE_A,0.6362649083137513,0.03677761802864906,0.5844176411628723,0.7128440141677856,30,0.05780236745433318
3MJK_X,0.6178312003612518,0.03145425955036079,0.5611810684204102,0.7128440141677856,30,0.05091076580782774
4J32_A,0.6149194041887919,0.03863247340548708,0.5565641522407532,0.7128440141677856,30,0.06282526318461433
3HI1_J,0.6330457925796509,0.028656626271375454,0.6039482951164246,0.7207304239273071,30,0.045267856776363975
1E96_A,0.6359034836292267,0.040961063707671296,0.5760499238967896,0.7530891299247742,30,0.06441396337994316
3SCH_A,0.6346402943134308,0.029369166570005628,0.5812680721282959,0.7163726687431335,30,0.04627687027307004
4F0A_B,0.6431354761123658,0.04089638803679182,0.5780661106109619,0.7225595116615295,30,0.06358907190752852
3H8D_B,0.6328077415625254,0.03299931190754906,0.5658517479896545,0.7172147631645203,30,0.052147452915268296
3PRU_B,0.6500172674655914,0.030434937446176025,0.5941381454467773,0.7255507111549377,30,0.0468217368514554
3PUT_B,0.6089534203211466,0.03314394228943944,0.5538488030433655,0.7168701887130737,30,0.05442771348908782
6CK9_DE,0.6185465375582377,0.03758177164125823,0.5695465803146362,0.7168701887130737,30,0.06075819580142716
3HF5_A,0.6239244023958842,0.03882983549080838,0.5755637884140015,0.719005286693573,30,0.062234840217341894
2R7G_A,0.6372522115707397,0.033141369980828395,0.572597861289978,0.719005286693573,30,0.05200667707239405
1WEJ_F,0.6329245507717133,0.031428627340862346,0.5877185463905334,0.719005286693573,30,0.049656198835298766
3H83_C,0.6349231898784637,0.030087670983066007,0.5943443775177002,0.719005286693573,30,0.047387891106679146
4DM8_A,0.6220303177833557,0.03584217649121182,0.5630148649215698,0.7222705483436584,30,0.05762126936021009
1KI9_C,0.6181531945864359,0.03781469691873607,0.5662100315093994,0.7222705483436584,30,0.061173665767488755
4NSO_A,0.6254125972588856,0.029784660174329815,0.5783361792564392,0.7222705483436584,30,0.047624017016722545
1UJ3_C,0.6319034894307455,0.028672993660025233,0.5863785147666931,0.7222705483436584,30,0.045375590006403496
3H05_A,0.6183520356814066,0.031577840165962205,0.562235414981842,0.7171030044555664,30,0.0510677386727842
3R4D_B,0.636370321114858,0.03822078781055546,0.5821812748908997,0.7232370376586914,30,0.06006060707481834
3O7X_D,0.6365908702214559,0.03514004337689462,0.5830650329589844,0.7171030044555664,30,0.055200357122102896
1C8U_B,0.6273891349633535,0.033080128977799134,0.5888743996620178,0.7171030044555664,30,0.05272665262163232
2PF4_F,0.6359525700410207,0.029127558107360087,0.5875051617622375,0.7148553729057312,30,0.04580146300137018
3PPE_B,0.63173482020696,0.038723735305070166,0.5643596649169922,0.7236554026603699,30,0.061297452770426746
3HR7_A,0.6301559567451477,0.02843548232928197,0.5913195013999939,0.7204744219779968,30,0.04512451564554845
1HKQ_A,0.6336460113525391,0.027903743536084092,0.5880704522132874,0.7148553729057312,30,0.04403680136251879
3K3C_A,0.621640682220459,0.02759366606774302,0.5817263126373291,0.7169729471206665,30,0.04438844956089471
2F5I_A,0.6238201101620992,0.03141990154352197,0.5659645795822144,0.7169729471206665,30,0.050366926348939814
2AXT_A,0.6810437321662903,0.018882241685885277,0.6493385434150696,0.7336410880088806,30,0.027725446684347142
1N2M_F,0.616508545478185,0.027963346400163028,0.583857536315918,0.7169729471206665,30,0.045357597401141786
3B63_F,0.6410044590632121,0.027088282843600035,0.5950645208358765,0.71119624376297,30,0.04225911764044179
3LWF_B,0.6387306928634644,0.035940606242454896,0.5863240957260132,0.71119624376297,30,0.05626879472682173
2VRN_A,0.6267991900444031,0.03317027732293938,0.5804499387741089,0.71119624376297,30,0.05292010240247688
1P9E_B,0.6454009771347046,0.03063229298343863,0.5987088084220886,0.7170711159706116,30,0.047462421143879406
1WLP_B,0.6284442603588104,0.0371963553783557,0.574036717414856,0.7198774814605713,30,0.05918799442470591
3QYQ_C,0.6199283123016357,0.03608670583766256,0.5567842125892639,0.7198774814605713,30,0.05821109493077002
3T1Q_C,0.6220051387945811,0.025672635691763264,0.5796569585800171,0.7198774814605713,30,0.041273992915099894
3QML_A,0.644257378578186,0.0263854334864518,0.5923455357551575,0.7198774814605713,30,0.04095480217034054
3GBU_A,0.6137084980805715,0.029853257918206602,0.5659689903259277,0.7164855599403381,30,0.048644035420033045
2GT2_B,0.6297689775625864,0.038791520626510805,0.5549440383911133,0.7164855599403381,30,0.061596429815655225
3G0I_A,0.6267640431722005,0.031262005233878704,0.5660518407821655,0.7164855599403381,30,0.04987842805348937
1QL0_B,0.6344956537087758,0.02847663493111851,0.5937333703041077,0.7164855599403381,30,0.044880740734260204
3UVN_C,0.6227323412895203,0.03297185244419272,0.5684003233909607,0.7209125757217407,30,0.05294706932342136
2J7P_A,0.6445781548817953,0.03234333643471384,0.5992820262908936,0.7209125757217407,30,0.05017752492813701
3EDP_A,0.6161169091860453,0.03739935688872466,0.5608607530593872,0.7209125757217407,30,0.06070172126607125
1Y4A_E,0.6105250557263692,0.03083943766323183,0.5579661130905151,0.7209125757217407,30,0.05051297628815702
2GPV_A,0.6271274788626309,0.03301235227883505,0.5870059728622437,0.7185259461402893,29,0.05264057690265273
2E89_A,0.6071030696233114,0.038425469906014725,0.5674740076065063,0.7311658263206482,30,0.06329315700850686
1G60_A,0.6149343967437744,0.035250964208893086,0.5642592906951904,0.7185259461402893,30,0.05732475593421904
2VEE_A,0.60979416569074,0.028988061875958065,0.5656540393829346,0.7185259461402893,30,0.0475374536309675
1EWJ_C,0.6541697104771932,0.03166418490566789,0.5859939455986023,0.7222735285758972,30,0.04840362431725861
3CAE_H,0.622294670343399,0.031263755077033065,0.5763887166976929,0.714066743850708,30,0.05023947105280667
1I4E_A,0.6227659026781718,0.03208878829907597,0.5641617774963379,0.714066743850708,30,0.05152624471102197
1D9G_B,0.6147426843643189,0.031358485129857505,0.5682672262191772,0.714066743850708,30,0.051010749582622646
3F4C_B,0.6142760475476583,0.028572374337615947,0.5769356489181519,0.7136707305908203,30,0.04651389949467169
2OT3_B,0.6144691705703735,0.03985697478998325,0.5548248291015625,0.7586439251899719,30,0.06486407569152167
2OR0_B,0.6273003697395325,0.03211920413501597,0.5791875123977661,0.7147989869117737,30,0.05120227196478857
1YAF_A,0.6155452350775401,0.031045272018300422,0.5794379711151123,0.7136707305908203,30,0.05043540303644728
3K6E_B,0.6179652114709219,0.03293379488444209,0.5642713308334351,0.7181445956230164,30,0.05329393026194935
3RVV_A,0.6245345612366994,0.038987709699991636,0.5654605627059937,0.7181445956230164,30,0.062426824902673796
1GMW_D,0.6249851107597351,0.038352665718548,0.5660198926925659,0.7181445956230164,30,0.06136572705216338
2R00_A,0.6191162983576457,0.029700307479015524,0.5694438815116882,0.7181445956230164,30,0.04797209758134732
3GJN_B,0.6475166221459706,0.0267176849510125,0.598869800567627,0.7227144241333008,30,0.04126177465910596
3FQ6_A,0.6275788883368174,0.040442954515330386,0.555326521396637,0.7227144241333008,30,0.06444282187775718
3KYJ_A,0.6193873643875122,0.034600251658579294,0.5667463541030884,0.7227144241333008,30,0.055862056037895
1F28_A,0.6115108013153077,0.03777259625642488,0.5631605386734009,0.7227144241333008,30,0.06176930346149118
1A0G_B,0.6072882135709127,0.02949389642163913,0.5739884376525879,0.7192930579185486,30,0.04856655499406485
2JDL_B,0.6372132500012716,0.03199635939200162,0.5884926915168762,0.7192930579185486,30,0.05021295365709638
3D3N_A,0.6248880247275035,0.03769973792838416,0.5667982697486877,0.7192930579185486,30,0.06033038950430196
3O3M_D,0.6301697015762329,0.026799874150949005,0.5928529500961304,0.7192930579185486,30,0.042528027107483796
3N2S_C,0.609974604845047,0.028460250205097286,0.5737253427505493,0.7138475179672241,30,0.04665809031890286
1EJA_A,0.6074744800726573,0.028728902232792033,0.5609167814254761,0.7138475179672241,30,0.04729236070847931
3APY_A,0.6402441382408142,0.027029252890904812,0.5948963761329651,0.7138475179672241,30,0.042217103252475754
5SZH_B,0.625270813703537,0.0306945550866587,0.5640991926193237,0.7138475179672241,30,0.04909001733961002
4DOQ_A,0.6178864737351736,0.03777281616158641,0.5613942742347717,0.7185051441192627,30,0.06113229171897337
1NKI_B,0.6163961013158162,0.02741786446029315,0.5793805122375488,0.7185051441192627,30,0.044480918035925986
1JRH_HL,0.6250877261161805,0.03012985446328017,0.5782626271247864,0.7185051441192627,30,0.04820100156258732
3B63_K,0.6440759499867758,0.03141347181836271,0.5954842567443848,0.7185051441192627,30,0.04877293092376403
2ZF3_B,0.6241695086161295,0.03607873359064667,0.5712456703186035,0.7228756546974182,30,0.05780278128394678
2G77_A,0.6353948732217153,0.033590860492626745,0.5806953310966492,0.7228756546974182,30,0.05286611823338637
2W2B_B,0.6220557192961375,0.04134552428638605,0.5532727837562561,0.7229548692703247,30,0.06646594992032055
2X2E_A,0.6225533425807953,0.039865957401352924,0.563482403755188,0.7349473237991333,30,0.06403621131658947
1GPQ_B,0.6179354310035705,0.030750861965731333,0.5804018378257751,0.7227769494056702,30,0.049763875678385645
1N1E_B,0.6154452860355377,0.03489582953704687,0.5645555257797241,0.7177727222442627,30,0.05670013294249503
1MR1_A,0.6167409439881643,0.029576499021114415,0.5785000920295715,0.7177727222442627,30,0.047956114004459566
3CHI_B,0.6134071250756582,0.03884876347048074,0.5571507811546326,0.7177727222442627,30,0.06333275549365211
1OY5_A,0.6281888008117675,0.0310990359143775,0.5609167814254761,0.7192201018333435,30,0.0495058744667053
3RGF_B,0.6275633593400319,0.033365447892624,0.5670093297958374,0.7192201018333435,30,0.05316666022011275
3F8H_B,0.625540840625763,0.029894029730774548,0.5731658339500427,0.7192201018333435,30,0.04778909351605229
3LJQ_A,0.6139445622762044,0.031321108433153805,0.5838121175765991,0.7192201018333435,30,0.0510161834759649
2L0T_B,0.6740983128547668,0.019180869595342934,0.639779806137085,0.7291651368141174,30,0.028454113041928672
4Q5U_A,0.6095087349414825,0.0326834674069321,0.5615001916885376,0.7291651368141174,30,0.053622639895505295
1B2S_A,0.6227449138959249,0.03290363280768873,0.5683102607727051,0.7291651368141174,30,0.0528364536963327
1SWJ_A,0.613795543539113,0.04269195989096157,0.5528455972671509,0.7291651368141174,29,0.06955404016914486
4GAM_D,0.6250569264094035,0.02715500987798205,0.5833987593650818,0.7206971645355225,30,0.043444058821925445
2Z8V_C,0.6172075887521108,0.0299202417945748,0.5599371790885925,0.7206971645355225,30,0.0484767885875617
3MAL_B,0.6285126765569051,0.0354194901998285,0.5713893175125122,0.7206971645355225,30,0.056354456355378925
3SOQ_A,0.6227894882361095,0.037510538511283,0.5600993633270264,0.7206971645355225,30,0.060229883804753866
3E9M_A,0.6113427698612213,0.03367310498852243,0.5523456931114197,0.7226277589797974,30,0.05508056469886189
3U30_A,0.6251808106899261,0.02774771686424302,0.5804304480552673,0.7226277589797974,30,0.044383506962764385
4KSD_B,0.6199336667855581,0.03159158939440117,0.5720577239990234,0.7226277589797974,30,0.05095962856511397
3K9M_A,0.611020048459371,0.03172285443842217,0.5680896639823914,0.7226277589797974,30,0.05191786180896737
2ERJ_D,0.6327067037423452,0.027479171168616864,0.5757734179496765,0.7221466302871704,30,0.0434311364271669
1ZVY_A,0.6252186934153239,0.034009611466812126,0.5681319236755371,0.7221466302871704,30,0.05439634455110578
3FMB_A,0.6203372875849406,0.04422686042020098,0.5685667395591736,0.7479466199874878,30,0.07129486056268244
3P9I_D,0.6077830553054809,0.029419409444576557,0.5672264099121094,0.7221466302871704,30,0.048404458116704026
3SF8_B,0.6115897297859192,0.031073488185264227,0.5527002811431885,0.722546398639679,30,0.05080773379916172
3OZB_A,0.6393170575300853,0.031072650450221673,0.5925474166870117,0.722546398639679,30,0.04860288034589073
2V0R_B,0.6270935634771982,0.034789303711895335,0.5687350034713745,0.722546398639679,30,0.055477054363292484
2VRC_A,0.6161495268344879,0.035983740025626036,0.5552877187728882,0.722546398639679,30,0.05840098621919758
1MOE_A,0.619649467865626,0.030196902485816118,0.5759937763214111,0.7179956436157227,30,0.04873223338644819
2XCE_D,0.6249147315820058,0.028763561741862842,0.5657944679260254,0.7179956436157227,30,0.04602797835961766
2O9A_C,0.6300818006197612,0.03703987811515172,0.5781404972076416,0.7228291034698486,30,0.05878582444171304
3WDG_A,0.6368197361628215,0.04080729268098764,0.5788019895553589,0.7397300004959106,30,0.06407981782548597
1L5X_B,0.6161959727605184,0.02928832582313485,0.5799022912979126,0.714192807674408,30,0.04753086212479616
1FB1_A,0.662495090564092,0.026917663635193486,0.602297842502594,0.7373873591423035,30,0.04063073676859102
2FEL_F,0.6192448238531748,0.02905727582819248,0.5782680511474609,0.714192807674408,30,0.04692372823948233
2EVV_C,0.6282313525676727,0.028192020236069475,0.5847647190093994,0.714192807674408,30,0.0448752201252685
3T1F_A,0.6337645471096038,0.030263094831506906,0.5839992761611938,0.7232392430305481,30,0.04775132179533731
2IMB_A,0.620538251153354,0.02821387686429729,0.562821090221405,0.7232392430305481,29,0.045466781156291325
3S55_B,0.6046336710453033,0.03333742336882063,0.5630519986152649,0.7232392430305481,30,0.05513656444436215
2FB8_B,0.6394593278566997,0.02855702104439555,0.5847339034080505,0.7232392430305481,30,0.04465807253154194
2QGQ_G,0.6341188251972198,0.038971615549582346,0.586449384689331,0.7254125475883484,30,0.06145790662729754
2UUY_A,0.6179141183694203,0.03403360883210125,0.5593789219856262,0.7254125475883484,30,0.0550782185102206
3BHD_B,0.6272128780682882,0.03690602015547311,0.5824947357177734,0.7254125475883484,30,0.058841298458567275
2WPT_B,0.6331608176231385,0.04739095668300333,0.5770437717437744,0.7933956980705261,30,0.07484821448823567
2ZMF_B,0.6149805982907613,0.034241420972822796,0.5581401586532593,0.7220589518547058,30,0.05567886380154311
3H4M_A,0.6240318695704142,0.038149930887490406,0.566227912902832,0.7220589518547058,30,0.06113458742700586
3LM1_E,0.6172273397445679,0.03135677975752132,0.566611111164093,0.7220589518547058,30,0.050802642297889694
2L29_A,0.625723683834076,0.03326501722266787,0.5731915831565857,0.7235751748085022,30,0.05316247104287138
1G6W_D,0.6246299763520559,0.03046826569699252,0.5761224031448364,0.7138237953186035,30,0.04877810359812111
3B42_B,0.6208275715510051,0.0336994138950306,0.5764226913452148,0.7138237953186035,30,0.05428143890394528
3DDM_B,0.6396644711494446,0.03487782484999163,0.5958836078643799,0.7138237953186035,30,0.05452518691137863
2DOH_X,0.6220585982004802,0.03923266043501401,0.5603752732276917,0.7138237953186035,30,0.06306907508152458
3BYW_F,0.6198482712109884,0.033529856660235946,0.5823018550872803,0.7131476402282715,30,0.0540936519750699
4UI1_A,0.6213502328971336,0.0288172728886718,0.5655212998390198,0.7131476402282715,29,0.046378469602090876
5MES_A,0.6532151877880097,0.041704157856788784,0.5699142813682556,0.7303726673126221,30,0.0638444399892355
4BKX_B,0.6362282514572144,0.027025716761200604,0.5959200263023376,0.7170256972312927,30,0.04247802058349503
2GVQ_B,0.6099599103132883,0.03714780616493361,0.5531916618347168,0.7115371227264404,30,0.06090204542435208
3C48_B,0.6107276399930318,0.03490806005435774,0.562821090221405,0.7115371227264404,30,0.05715814672274539
4LGP_B,0.6206015328566233,0.039560650336152844,0.5748959183692932,0.7281368970870972,30,0.063745653598462
3O3P_A,0.6074482222398122,0.02835933282280218,0.5645908713340759,0.7115371227264404,30,0.04668600842757312
3QQ2_B,0.6522679885228475,0.027179632113537487,0.6164520382881165,0.7298088669776917,30,0.041669425131669546
2Z2S_E,0.6433543721834819,0.026895467166848944,0.5957888960838318,0.7223790884017944,30,0.04180505850231243
5BV7_A,0.6589897155761719,0.04058173293898426,0.5699030756950378,0.735031008720398,30,0.061581739410762414
3DN7_B,0.6246843655904134,0.03610678576573372,0.5698882937431335,0.7223790884017944,30,0.05780004711916841
2WVE_B,0.6144210398197174,0.028092916901806337,0.5699416995048523,0.7147161364555359,30,0.04572258285629236
5TZU_C,0.6403911431630452,0.03315583558012426,0.5968700647354126,0.7287256717681885,30,0.051774350620090795
3C4O_B,0.6130849182605743,0.029424462493455966,0.5685003399848938,0.7147161364555359,30,0.04799410590124798
2F08_C,0.6346591869990031,0.03370914016380969,0.5763790607452393,0.7147161364555359,30,0.05311376697027571
3N4I_A,0.63215847214063,0.0323894051358706,0.5930965542793274,0.7251327037811279,30,0.05123621143001189
3G7G_B,0.62390096783638,0.03264416298906784,0.5588915348052979,0.7219968438148499,30,0.05232266765392945
3RMR_A,0.6262002408504486,0.03143067729520882,0.5789682865142822,0.7160387635231018,30,0.05019269435687619
2RK0_A,0.6244227290153503,0.03734886808312385,0.5650632381439209,0.7160387635231018,30,0.059813434629484304
3LYH_B,0.6242065846920013,0.03732512434295438,0.5813549757003784,0.7243344187736511,30,0.059796107984621
3MDO_A,0.616250236829122,0.03072797287190973,0.5609167814254761,0.715454638004303,30,0.049862817140677536
1M1T_A,0.6193507611751556,0.033022863338824114,0.5667227506637573,0.715454638004303,30,0.053318515789286446
2NVM_A,0.6296988228956858,0.039333832503939785,0.5500634908676147,0.7168904542922974,30,0.06246451648593239
3IRB_A,0.6245305975278218,0.03012571694857719,0.5794839859008789,0.7256250977516174,30,0.048237375507026524
2KLH_B,0.6231322367986043,0.047225420587373515,0.5367596745491028,0.7270867228507996,30,0.07578715688021245
1U5U_A,0.6081359664599101,0.035393819035001876,0.5522122979164124,0.7256250977516174,30,0.05820050282675582
2X1X_E,0.6404080768426259,0.03542006279751674,0.5948554277420044,0.7256250977516174,30,0.055308582259216074
2F07_B,0.6284327745437622,0.028333132517023768,0.5842821002006531,0.7172104716300964,30,0.0450853832975109
2IJZ_G,0.6507673402627309,0.026147131043569912,0.6059458255767822,0.7172104716300964,30,0.040178923289256756
1D9E_A,0.6295997222264608,0.02493804033135103,0.5874304175376892,0.7172104716300964,30,0.03960935726458448
2HVB_A,0.6142664074897766,0.029198187121522164,0.5649533271789551,0.7172104716300964,30,0.0475334264832122
1KXT_B,0.6185353179772695,0.031897275158006236,0.5737253427505493,0.7197645902633667,30,0.05156904420966052
3RCY_C,0.6513182441393535,0.02084360632073615,0.6122514605522156,0.7197645902633667,30,0.032002184044880734
4BWQ_E,0.6264098783334097,0.032057100235120206,0.5806389451026917,0.7197645902633667,30,0.051175917468622135
1J4U_A,0.6280282219250997,0.032419573932233416,0.5803986191749573,0.7197645902633667,30,0.05162120554528179
1B4U_C,0.6264858722686768,0.04064969882354252,0.5772286057472229,0.7241071462631226,30,0.06488526018366357
1CGI_E,0.6114391883214315,0.035823704598378886,0.564088761806488,0.7151919603347778,30,0.05858915372553204
2PLA_B,0.6122049232323964,0.031734386656380696,0.5695925354957581,0.7151919603347778,30,0.051836216031758614
2WBT_A,0.610724667708079,0.03205173120810733,0.5643646717071533,0.7151919603347778,30,0.052481474718207674
3G7G_C,0.6169589837392171,0.03152761634187945,0.577379047870636,0.7184049487113953,30,0.051101640745709415
2GN8_A,0.6074333449204763,0.029274246695763225,0.5634320974349976,0.7184049487113953,30,0.048193348192953976
1R2F_A,0.6274126946926117,0.03911165053906159,0.5580152869224548,0.7232370376586914,30,0.06233799677614678
5LBS_A,0.6134421646595001,0.03370171225853929,0.5588772892951965,0.7184049487113953,30,0.05493869544693901
3QYF_B,0.607334417104721,0.030436761556902496,0.5648880004882812,0.7218239903450012,30,0.05011532476950729
4DT1_A,0.6447578569253286,0.035341540101852066,0.5760555267333984,0.7218239903450012,30,0.054813663334613814
2GSZ_A,0.6355323632558186,0.03648730552576097,0.5966975688934326,0.7399139404296875,30,0.057412191157091175
4GNK_A,0.6304922660191854,0.030973125079070546,0.5788019895553589,0.7218239903450012,30,0.04912530533424189
3ZYL_A,0.6219416896502177,0.037803645545620664,0.5661701560020447,0.7228291034698486,30,0.0607832634067055
1AZ4_B,0.611064221461614,0.036772791812221574,0.5651989579200745,0.7095721364021301,30,0.06017827671903971
2XKP_C,0.6352867285410563,0.03304199281320436,0.5890727043151855,0.7348635792732239,30,0.052011149184692865
2PG1_G,0.6033560236295065,0.034711966287059956,0.5426296591758728,0.7095721364021301,30,0.05753148212269278
1ORS_C,0.6767023086547852,0.027873497400064475,0.6164150238037109,0.7457306385040283,30,0.04119019108339401
2OQM_A,0.6112160404523214,0.029370512567065285,0.5588327050209045,0.7192515730857849,30,0.04805258799381324
1EBO_D,0.6066022872924804,0.03383807807465553,0.5613067746162415,0.7192515730857849,30,0.05578297145183712
1M10_A,0.6263952076435089,0.03819235039613039,0.5682101845741272,0.7192515730857849,30,0.060971651650735884
2XWT_C,0.6189435303211213,0.03422867207259636,0.5702278017997742,0.7172295451164246,30,0.055301768894551316
2PC6_C,0.6397830645243326,0.032395508899619445,0.5930101871490479,0.7288289070129395,30,0.050635146029857685
3MR7_A,0.6320447464783986,0.028571088383795473,0.5821027159690857,0.7172295451164246,30,0.045204217807341504
3HEF_B,0.6309577663739522,0.03639421016760118,0.5814084410667419,0.7364096641540527,30,0.05768089737092052
1VJL_A,0.6312975903352102,0.03821692766905132,0.5674031376838684,0.7235948443412781,30,0.06053710366415095
2YZG_A,0.6129608392715454,0.03810441284277771,0.5601722598075867,0.7235948443412781,30,0.06216451427478097
1P6X_A,0.6054719626903534,0.034160838810171956,0.5617598295211792,0.7235948443412781,30,0.0564201827915891
1FFW_A,0.6230103532473247,0.040559924539357486,0.5726106762886047,0.7235948443412781,30,0.06510313083554146
3MGX_B,0.6357305725415547,0.035450006399196356,0.5838121175765991,0.7245360612869263,30,0.05576262638663512
1JYO_D,0.6071037312348684,0.031664442463574256,0.558436393737793,0.709023654460907,30,0.052156560459886765
3FSH_A,0.6242416659990947,0.03274644217567641,0.5820403695106506,0.709023654460907,30,0.052457956524362956
3ON5_B,0.6320783774058024,0.03371958172491532,0.5779473185539246,0.709023654460907,30,0.053347152711200746
1WQ1_R,0.6403236985206604,0.03140211902773095,0.5915805697441101,0.7209534645080566,30,0.04904100707232803
2YF3_D,0.6091020941734314,0.03377603397554649,0.5710226893424988,0.7209534645080566,30,0.05545217180936065
1NKV_A,0.6272032558917999,0.02605725065379129,0.5848657488822937,0.7209534645080566,30,0.041545145706779425
2A78_B,0.6490363081296285,0.033751109364485436,0.5843024253845215,0.7322087287902832,30,0.052001881777227955
2QDH_D,0.6380735238393148,0.03005840469749073,0.5940533876419067,0.7161399722099304,30,0.047108058200923404
2PVZ_B,0.6177264213562011,0.028695402435382225,0.5785000920295715,0.7149193286895752,30,0.046453254132116074
4OYD_A,0.6117413679758708,0.03201025544241048,0.5613073706626892,0.7149193286895752,30,0.052326452187345086
1J3K_D,0.6253401756286621,0.021971409771727516,0.5973666310310364,0.7149193286895752,30,0.03513513224964219
2BGC_G,0.6093389391899109,0.030381517650684628,0.57325679063797,0.7141426801681519,30,0.049859800017171906
3C0B_D,0.6321151713530223,0.035955523763075294,0.5711057186126709,0.7156879901885986,30,0.05688128586775357
2X36_D,0.6175206283728282,0.029803572552779004,0.5609167814254761,0.7141426801681519,30,0.048263282525980805
1G60_B,0.6302925765514373,0.033760678143599204,0.5842903852462769,0.7141426801681519,30,0.05356350272807638
3T6G_B,0.6296279013156891,0.04219161689574802,0.5568719506263733,0.7281368970870972,30,0.06701039901119878
4XXB_A,0.6289498686790467,0.0409882555063892,0.575070858001709,0.7225595116615295,30,0.06516935219729814
5HDQ_A,0.6361862063407898,0.03708825999694035,0.5761582851409912,0.7154942154884338,30,0.05829780593682512
1YLM_B,0.6220174491405487,0.037977197388512705,0.5678686499595642,0.7154942154884338,30,0.06105487465180663
5XIM_D,0.6325098117192586,0.026453623175659514,0.6019948720932007,0.7223268747329712,30,0.04182326137163709
2WMM_A,0.6203303674856822,0.03105309955650919,0.55079185962677,0.7223268747329712,30,0.05005897048434587
2ZVZ_B,0.6188769658406575,0.028134689484320245,0.5718570351600647,0.7223268747329712,30,0.04546087677718497
2H6L_C,0.61426087419192,0.03184248055276737,0.5706165432929993,0.7223268747329712,30,0.05183869246866355
3BT3_A,0.6125174323717754,0.03513094790656297,0.5593789219856262,0.7136253118515015,30,0.057355017261353294
1O57_D,0.62184024254481,0.033428151140947486,0.5553346276283264,0.7136253118515015,30,0.0537568154227951
1RQD_B,0.6212497433026631,0.02969144602244564,0.5748800039291382,0.7136253118515015,30,0.04779309181618516
2O8V_B,0.6243211448192596,0.030830537509741435,0.5774649381637573,0.7136253118515015,30,0.04938249771864903
3F4N_F,0.6131279011567433,0.03230326606708033,0.5367596745491028,0.7229242324829102,30,0.05268601544006746
3SJV_E,0.6326110045115153,0.03279660804031364,0.5790203809738159,0.7229242324829102,30,0.05184324617564671
3Q6D_D,0.6350800673166911,0.03444068569444252,0.5880792140960693,0.7229242324829102,30,0.054230462372972285
3SYL_A,0.6378013134002686,0.03364429422801139,0.5750816464424133,0.7229242324829102,30,0.05275043108432273
3BU5_A,0.6222535014152527,0.03576379644279418,0.559483528137207,0.7265176773071289,30,0.05747464073959092
